cohort,level,variable,label_3class,label_3class_name,total_n,n,missing_or_invalid_n,unique_n,min,p1,p5,p25,median,p75,p95,p99,max,mean,std,iqr,mad,mode,mode_proportion
formal_global_meanbg_500,image,ISOSpeedRatings,2.0,severe,148,148,0,53,50.0,50.0,67.85000000000001,178.25,250.0,400.0,800.0,1000.0,1600.0,336.0810810810811,249.08850197572434,221.75,120.0,320.0,0.12162162162162163
formal_global_meanbg_500,image,BrightnessValue,2.0,severe,148,148,0,124,-2.35,-1.9513,-1.4689999999999999,-0.0325,1.365,5.75,8.395000000000001,9.306000000000001,9.8,2.4824324324324323,3.28292813998027,5.7825,2.045,7.2,0.04054054054054054
formal_global_meanbg_500,image,log2_exposure_time,2.0,severe,148,148,0,20,-8.813781191217037,-8.344043066529068,-7.0918626955741875,-6.643856189774724,-5.643856189774724,-5.643567679616601,-5.044394119358453,-4.643567679616601,-4.643567679616601,-5.993463143583338,0.7681848880566363,1.0002885101581231,0.5852510108792792,-6.643856189774724,0.3108108108108108
formal_global_meanbg_500,image,log2_iso_gain,2.0,severe,148,148,0,53,-1.0,-1.0,-0.5637696481011663,0.8333759595721049,1.3219280948873624,2.0,3.0,3.321928094887362,4.0,1.3826018990545565,1.0618211355421499,1.1666240404278951,0.6438561897747247,1.6780719051126378,0.12162162162162163
formal_global_meanbg_500,image,log2_fnumber,2.0,severe,148,148,0,3,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,1.0,0.9244418051579036,0.007112046568574432,0.007613184109875104,0.0,0.925999418556223,0.722972972972973
formal_global_meanbg_500,image,aperture_value_from_f,2.0,severe,148,148,0,3,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,2.0,1.8488836103158073,0.014224093137148864,0.015226368219750208,0.0,1.851998837112446,0.722972972972973
formal_global_meanbg_500,image,time_value_from_t,2.0,severe,148,148,0,20,4.643567679616601,4.643567679616601,5.044394119358453,5.643567679616601,5.643856189774724,6.643856189774724,7.0918626955741875,8.344043066529068,8.813781191217037,5.993463143583338,0.7681848880566363,1.0002885101581231,0.5852510108792792,6.643856189774724,0.3108108108108108
formal_global_meanbg_500,image,EV100,2.0,severe,148,148,0,21,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.49585502688717,8.49585502688717,8.943861532686633,10.196041903641513,10.665780028329483,7.842346753899146,0.771159578608609,1.0155148783778731,0.6004773790990292,8.49585502688717,0.3108108108108108
formal_global_meanbg_500,image,relative_optical_exposure,2.0,severe,148,148,0,21,-10.665780028329483,-10.196041903641513,-8.943861532686633,-8.49585502688717,-7.49585502688717,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-7.842346753899146,0.771159578608609,1.0155148783778731,0.6004773790990292,-8.49585502688717,0.3108108108108108
formal_global_meanbg_500,image,combined_exposure_gain,2.0,severe,148,148,0,73,-10.261389773250148,-10.149337526589159,-9.139711216661896,-7.49585502688717,-6.49585502688717,-5.380704662207283,-4.218321051358261,-3.77798685956072,-3.5744648615835373,-6.459744854844589,1.4674724925784068,2.115150364679887,1.0,-6.49585502688717,0.08783783783783784
formal_global_meanbg_500,image,sensitivity_value,2.0,severe,148,148,0,53,4.0,4.0,4.436230351898834,5.833375959572105,6.321928094887363,7.0,8.0,8.321928094887362,9.0,6.382601899054556,1.0618211355421503,1.1666240404278954,0.6438561897747253,6.678071905112637,0.12162162162162163
formal_global_meanbg_500,image,brightness_apex_pred,2.0,severe,148,148,0,73,-1.4255351384164623,-1.2220131404392798,-0.7816789486417379,0.3807046622072836,1.4958550268871704,2.4958550268871704,4.139711216661895,5.149337526589159,5.261389773250148,1.4597448548445886,1.4674724925784066,2.115150364679887,1.0,1.4958550268871704,0.08783783783783784
formal_global_meanbg_500,image,brightness_residual,2.0,severe,148,148,0,126,-1.3508175276083265,-1.1824550268871705,-1.0317679157417194,-0.9418940878139239,-0.8158550268871705,5.760688961590204,6.230969986201128,6.441060559913223,6.485194597853679,1.022687577587844,3.094740317218361,6.702583049404128,0.14500000000000002,-0.9839269319998079,0.02702702702702703
formal_global_meanbg_500,image,device_centered_brightness,2.0,severe,148,148,0,123,-1.4117647058823524,-1.276036866359447,-1.0419354838709676,-0.5306993765248034,0.0023041474654377646,0.45622119815668205,1.3663594470046085,1.678571428571429,1.8755760368663597,0.02969749364436266,0.7216451016257915,0.9869205746814854,0.47262130658715107,-0.11764705882352944,0.04054054054054054
formal_global_meanbg_500,patient_group_median,ExposureTime,0.0,normal,115,115,0,7,0.009036,0.010002,0.0100027,0.020004,0.020004,0.030006,0.040008,0.040008,0.050009,0.023474591304347828,0.007857436900624288,0.010002,0.0,0.020004,0.5478260869565217
formal_global_meanbg_500,patient_group_median,FNumber,0.0,normal,115,115,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,5.35239260126032e-15,0.0,0.0,1.89,1.0
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,0.0,normal,115,115,0,92,50.0,57.7,73.4,128.0,176.0,235.0,456.0,602.28,1115.0,207.36521739130436,137.51620832282796,107.0,55.0,128.0,0.02608695652173913
formal_global_meanbg_500,patient_group_median,BrightnessValue,0.0,normal,115,115,0,46,4.3,5.014,5.61,6.85,7.7,8.350000000000001,9.559999999999999,10.486,10.8,7.580869565217393,1.2344396876666968,1.5000000000000018,0.7999999999999998,7.2,0.05217391304347826
formal_global_meanbg_500,patient_group_median,log2_exposure_time,0.0,normal,115,115,0,7,-6.79010001393109,-6.643567679616601,-6.643466716204508,-5.643567679616601,-5.643567679616601,-5.058605178895445,-4.643567679616601,-4.643567679616601,-4.321668433148858,-5.49665560916043,0.5089397722419061,0.5849625007211561,0.0,-5.643567679616601,0.5478260869565217
formal_global_meanbg_500,patient_group_median,log2_iso_gain,0.0,normal,115,115,0,92,-1.0,-0.7939832941388845,-0.44626133340176616,0.35614381022527536,0.8155754288625726,1.2326476946978981,2.189033824390017,2.5844495122764806,3.4789718050329426,0.8290493715852637,0.7814535503138974,0.8765038844726227,0.42931163026096175,0.35614381022527536,0.02608695652173913
formal_global_meanbg_500,patient_group_median,log2_fnumber,0.0,normal,115,115,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.918386234446348,2.0071472254726204e-15,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,0.0,normal,115,115,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.836772468892696,4.014294450945241e-15,0.0,0.0,1.8367724688926959,1.0
formal_global_meanbg_500,patient_group_median,time_value_from_t,0.0,normal,115,115,0,7,4.321668433148858,4.643567679616601,4.643567679616601,5.058605178895445,5.643567679616601,5.643567679616601,6.643466716204508,6.643567679616601,6.79010001393109,5.49665560916043,0.5089397722419061,0.5849625007211561,0.0,5.643567679616601,0.5478260869565217
formal_global_meanbg_500,patient_group_median,EV100,0.0,normal,115,115,0,7,6.158440902041554,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.480340148509297,8.480239185097204,8.480340148509297,8.626872482823785,7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,7.480340148509297,0.5478260869565217
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,0.0,normal,115,115,0,7,-8.626872482823785,-8.480340148509297,-8.480239185097204,-7.480340148509297,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.158440902041554,-7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,-7.480340148509297,0.5478260869565217
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,0.0,normal,115,115,0,100,-9.626872482823785,-9.274179209202334,-8.530638048028909,-7.223342158825791,-6.539233837562866,-5.797782602655216,-4.3136247035428745,-3.899321331124028,-2.6794690970086115,-6.504378706467865,1.2179704923981844,1.4255595561705752,0.7023194513593154,-7.124196338284022,0.02608695652173913
formal_global_meanbg_500,patient_group_median,sensitivity_value,0.0,normal,115,115,0,92,4.0,4.206016705861115,4.553738666598234,5.356143810225276,5.815575428862573,6.2326476946978975,7.189033824390017,7.58444951227648,8.478971805032943,5.829049371585264,0.7814535503138974,0.8765038844726218,0.42931163026096186,5.356143810225276,0.02608695652173913
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,0.0,normal,115,115,0,100,-2.320530902991389,-1.100678668875972,-0.6863752964571246,0.797782602655217,1.5392338375628656,2.2233421588257913,3.5306380480289095,4.274179209202334,4.626872482823785,1.5043787064678642,1.2179704923981842,1.4255595561705743,0.7023194513593154,2.1241963382840217,0.02608695652173913
formal_global_meanbg_500,patient_group_median,brightness_residual,0.0,normal,115,115,0,109,3.3977317566033403,3.6690666098324773,5.666012338019981,6.022709936172376,6.170157098574836,6.312306338313598,6.467872155273332,6.63950190049215,6.6552837612214235,6.076490858749527,0.5269052863393728,0.28959640214122206,0.14744716240246003,6.004622352211859,0.017391304347826087
formal_global_meanbg_500,patient_group_median,device_centered_brightness,0.0,normal,115,115,0,46,-1.823529411764705,-1.4035294117647052,-1.0529411764705876,-0.32352941176470584,0.1764705882352939,0.5588235294117645,1.2705882352941162,1.8152941176470574,1.999999999999999,0.10639386189258285,0.7261409927451152,0.8823529411764703,0.4705882352941172,-0.11764705882352944,0.05217391304347826
formal_global_meanbg_500,patient_group_median,ExposureTime,1.0,mild,222,222,0,32,0.0035714285714285713,0.004389328063241106,0.0069340659340659345,0.01,0.02,0.030006,0.04,0.040008,0.050009,0.02013265020720175,0.009676465744264943,0.020006000000000003,0.01,0.01,0.22522522522522523
formal_global_meanbg_500,patient_group_median,FNumber,1.0,mild,222,222,0,5,1.89,1.89,1.89,1.89,1.9,1.9,1.9,2.0,2.0,1.9012837837837837,0.02228559196314088,0.010000000000000009,0.0,1.9,0.6036036036036037
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,1.0,mild,222,222,0,91,50.0,50.0,80.0,165.25,263.0,400.0,1000.0,1250.0,1250.0,350.3355855855856,267.8995578044645,234.75,137.0,400.0,0.1036036036036036
formal_global_meanbg_500,patient_group_median,BrightnessValue,1.0,mild,222,222,0,173,-2.67,-2.3817000000000004,-1.6195000000000002,-0.28,1.595,6.6,8.8,10.178999999999998,10.9,2.8270495495495496,3.6475594285582313,6.88,2.495,6.6,0.02702702702702703
formal_global_meanbg_500,patient_group_median,log2_exposure_time,1.0,mild,222,222,0,32,-8.129283016944967,-7.832022680086235,-7.223841906818334,-6.643856189774724,-5.643856189774724,-5.058605178895445,-4.643856189774724,-4.643567679616601,-4.321668433148858,-5.829060624551637,0.7918060860971865,1.5852510108792792,0.5852510108792792,-6.643856189774724,0.22522522522522523
formal_global_meanbg_500,patient_group_median,log2_iso_gain,1.0,mild,222,222,0,91,-1.0,-1.0,-0.3219280948873623,0.7246453287463682,1.3808536294088545,2.0,3.321928094887362,3.643856189774725,3.643856189774725,1.436325196926291,1.0539213013536797,1.2753546712536319,0.654028996387209,2.0,0.1036036036036036
formal_global_meanbg_500,patient_group_median,log2_fnumber,1.0,mild,222,222,0,5,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.925999418556223,0.925999418556223,0.925999418556223,1.0,1.0,0.9268759839650257,0.016528981572829463,0.007613184109875104,0.0,0.925999418556223,0.6036036036036037
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,1.0,mild,222,222,0,5,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.851998837112446,1.851998837112446,1.851998837112446,2.0,2.0,1.8537519679300514,0.033057963145658925,0.015226368219750208,0.0,1.851998837112446,0.6036036036036037
formal_global_meanbg_500,patient_group_median,time_value_from_t,1.0,mild,222,222,0,32,4.321668433148858,4.643567679616601,4.643856189774724,5.058605178895445,5.643856189774724,6.643856189774724,7.2238419068183335,7.832022680086234,8.129283016944967,5.829060624551637,0.7918060860971865,1.5852510108792792,0.5852510108792792,6.643856189774724,0.22522522522522523
formal_global_meanbg_500,patient_group_median,EV100,1.0,mild,222,222,0,34,6.158440902041554,6.480340148509297,6.643856189774724,6.8963929564708994,7.49585502688717,8.49585502688717,9.07584074393078,9.68402151719868,9.981281854057414,7.682812592481689,0.7870366310920587,1.599462070416271,0.6004773790990292,8.49585502688717,0.22522522522522523
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,1.0,mild,222,222,0,34,-9.981281854057414,-9.68402151719868,-9.075840743930781,-8.49585502688717,-7.49585502688717,-6.8963929564708994,-6.643856189774724,-6.480340148509297,-6.158440902041554,-7.682812592481689,0.7870366310920587,1.599462070416271,0.6004773790990292,-8.49585502688717,0.22522522522522523
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,1.0,mild,222,222,0,129,-9.715772987412716,-9.49585502688717,-8.817783121774532,-7.173926931999808,-6.173419277658429,-5.1939031036750105,-4.218321051358261,-3.3201416666225234,-2.7228123079894635,-6.246487395555398,1.4483302335362982,1.9800238283247973,0.9999999999999996,-5.49585502688717,0.05855855855855856
formal_global_meanbg_500,patient_group_median,sensitivity_value,1.0,mild,222,222,0,91,4.0,4.0,4.678071905112637,5.724645328746368,6.380853629408854,7.0,8.321928094887362,8.643856189774725,8.643856189774725,6.43632519692629,1.0539213013536795,1.2753546712536323,0.6540289963872086,7.0,0.1036036036036036
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,1.0,mild,222,222,0,129,-2.2771876920105365,-1.6798583333774795,-0.7816789486417379,0.1939031036750103,1.1734192776584291,2.173926931999808,3.817783121774533,4.49585502688717,4.715772987412716,1.2464873955553981,1.4483302335362978,1.9800238283247975,1.0,0.4958550268871704,0.05855855855855856
formal_global_meanbg_500,patient_group_median,brightness_residual,1.0,mild,222,222,0,195,-1.527783121774533,-1.3201965668599527,-1.047686717030165,-0.9323909794434891,-0.7839269319998078,6.065458914855943,6.36109285484921,6.5972800468629735,6.908693675880719,1.5805621539941512,3.3660833473585177,6.997849894299431,0.2171970596792271,-0.8939269319998078,0.018018018018018018
formal_global_meanbg_500,patient_group_median,device_centered_brightness,1.0,mild,222,222,0,173,-2.1176470588235285,-1.4687286527514232,-1.082488479262673,-0.5437788018433181,-0.10368663594470048,0.45852534562211983,1.2241935483870965,1.7867633505014906,2.2442396313364052,-0.04126341033361914,0.7596247236211585,1.002304147465438,0.4861751152073732,-0.47058823529411775,0.02702702702702703
formal_global_meanbg_500,patient_group_median,ExposureTime,2.0,severe,136,136,0,21,0.0022222222222222222,0.002985365853658537,0.00874125874125874,0.01,0.02,0.020004,0.030303030303030304,0.040008,0.040008,0.01797639959790694,0.008324380998796734,0.010004,0.01,0.01,0.3014705882352941
formal_global_meanbg_500,patient_group_median,FNumber,2.0,severe,136,136,0,3,1.89,1.89,1.89,1.89,1.9,1.9,1.9,1.9,2.0,1.8979411764705882,0.009897073795661814,0.010000000000000009,0.0,1.9,0.7132352941176471
formal_global_meanbg_500,patient_group_median,ISOSpeedRatings,2.0,severe,136,136,0,53,50.0,50.0,72.25,169.25,250.0,400.0,800.0,1000.0,1600.0,337.2720588235294,253.9888147701044,230.75,120.0,200.0,0.11029411764705882
formal_global_meanbg_500,patient_group_median,BrightnessValue,2.0,severe,136,136,0,115,-2.35,-1.9765,-1.4449999999999998,0.015,1.255,5.95,8.6,9.330000000000002,9.8,2.528970588235294,3.336108962029859,5.9350000000000005,2.065,7.2,0.04411764705882353
formal_global_meanbg_500,patient_group_median,log2_exposure_time,2.0,severe,136,136,0,21,-8.813781191217037,-8.42968656431027,-6.8416117384006085,-6.643856189774724,-5.643856189774724,-5.643567679616601,-5.044394119358453,-4.643567679616601,-4.643567679616601,-5.976772384427931,0.7636214077063279,1.0002885101581231,0.5852510108792792,-6.643856189774724,0.3014705882352941
formal_global_meanbg_500,patient_group_median,log2_iso_gain,2.0,severe,136,136,0,52,-1.0,-1.0,-0.47224217190281403,0.7591130854470647,1.3219280948873624,2.0,3.0,3.321928094887362,4.0,1.3794097513937598,1.065919065414256,1.2408869145529353,0.6438561897747247,1.0,0.11029411764705882
formal_global_meanbg_500,patient_group_median,log2_fnumber,2.0,severe,136,136,0,3,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,1.0,0.9244163272714329,0.0073724952260745425,0.007613184109875104,0.0,0.925999418556223,0.7132352941176471
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,2.0,severe,136,136,0,3,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,2.0,1.8488326545428657,0.014744990452149085,0.015226368219750208,0.0,1.851998837112446,0.7132352941176471
formal_global_meanbg_500,patient_group_median,time_value_from_t,2.0,severe,136,136,0,21,4.643567679616601,4.643567679616601,5.044394119358453,5.643567679616601,5.643856189774724,6.643856189774724,6.8416117384006085,8.429686564310273,8.813781191217037,5.976772384427931,0.7636214077063279,1.0002885101581231,0.5852510108792792,6.643856189774724,0.3014705882352941
formal_global_meanbg_500,patient_group_median,EV100,2.0,severe,136,136,0,22,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.49585502688717,8.49585502688717,8.693610575513054,10.281685401422719,10.665780028329483,7.825605038970798,0.7666189260562732,1.0155148783778731,0.6004773790990292,8.49585502688717,0.3014705882352941
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,2.0,severe,136,136,0,22,-10.665780028329483,-10.281685401422715,-8.693610575513054,-8.49585502688717,-7.49585502688717,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-7.825605038970798,0.7666189260562732,1.0155148783778731,0.6004773790990292,-8.49585502688717,0.3014705882352941
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,2.0,severe,136,136,0,71,-10.261389773250148,-9.96011461337015,-9.139711216661896,-7.49585502688717,-6.49585502688717,-5.468501468167855,-4.218321051358261,-3.751177931958414,-3.5744648615835373,-6.446195287577036,1.4493784099026514,2.027353558719315,1.0,-6.49585502688717,0.08823529411764706
formal_global_meanbg_500,patient_group_median,sensitivity_value,2.0,severe,136,136,0,52,4.0,4.0,4.527757828097186,5.759113085447065,6.321928094887363,7.0,8.0,8.321928094887362,9.0,6.3794097513937595,1.065919065414256,1.2408869145529353,0.6438561897747253,6.0,0.11029411764705882
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,2.0,severe,136,136,0,71,-1.4255351384164623,-1.2488220680415845,-0.7816789486417379,0.4685014681678552,1.4958550268871704,2.4958550268871704,4.139711216661895,4.960114613370154,5.261389773250148,1.446195287577037,1.4493784099026514,2.027353558719315,1.0,1.4958550268871704,0.08823529411764706
formal_global_meanbg_500,patient_group_median,brightness_residual,2.0,severe,136,136,0,116,-1.2858550268871705,-1.0616801936765936,-1.0268423076923834,-0.9372387134779147,-0.8158550268871705,5.90829626904507,6.240471959603369,6.448268234628648,6.485194597853679,1.0827753006582572,3.1309547230580024,6.8455349825229845,0.1409640474436813,-0.9839269319998079,0.029411764705882353
formal_global_meanbg_500,patient_group_median,device_centered_brightness,2.0,severe,136,136,0,114,-1.4117647058823524,-1.2926267281105992,-1.0737327188940093,-0.5294117647058822,0.0,0.44239631336405527,1.3479262672811059,1.6923963133640563,1.8755760368663597,0.02363545038508756,0.7168645148981695,0.9718080780699375,0.4634047167253994,-0.11764705882352944,0.04411764705882353
